Reachability,Admin Status,Device Name,IP Address,DNS Name,Device Type,Last Inventory Collection Status,Last Successful Collection Time,Software Version,Location,Creation Timestamp,Serial Number
REACHABLE,Managed,BDG-CCMN-EN1-C506Z,114.1.187.217,114.1.187.217,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:18:42 PM UTC",7.3.2,03SRN721 CICUMANGGALA_SRN_TB WEST JAVA,"March 1, 2022 9:50:07 AM UTC",FOC2551N3YF
REACHABLE,Managed,BDG-CCRY-AN1-C5504,114.1.187.22,114.1.187.22,Cisco NCS 5504,Completed,"July 20, 2022 10:15:34 PM UTC",7.3.2,03SMD061 NODAL CICARUY WEST JAVA,"December 2, 2021 11:28:33 PM UTC",FOX2446P3SN
UNREACHABLE,Managed,BDG-CCSB-EN1-C506Z,114.1.188.175,114.1.188.175,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"June 6, 2022 8:11:58 PM UTC",7.5.2,603581 CIHAMPELAS_CILILIN_SASAKBUBUR_MT WEST JAVA,"May 31, 2022 4:29:07 PM UTC",FOC2551P4XT
REACHABLE,Managed,BDG-CDAS-EN1-C506Z,114.1.187.188,114.1.187.188,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:17:28 PM UTC",7.3.2,03BDG101 CICADAS WEST JAVA,"February 23, 2022 10:02:34 AM UTC",FOC2551P4WE
REACHABLE,Managed,BDG-CDCG-EN1-C506Z,114.1.186.201,114.1.186.201,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:10:18 PM UTC",7.3.1,03GRT064 CANDI_CANGKUANG_TB WEST JAVA,"October 9, 2021 2:49:56 PM UTC",FOC2532N3VJ
REACHABLE,Managed,BDG-CDYT-EN1-C506Z,114.1.187.150,114.1.187.150,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:14:11 PM UTC",7.3.2,03BDG057 CIBADUYUT WEST JAVA,"February 5, 2022 4:49:58 AM UTC",FOC2546N92Y
REACHABLE,Managed,BDG-CGBR-EN1-C516Z,114.1.186.79,114.1.186.79,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:03:13 PM UTC",7.3.1,03SRN232_CIGEBAR BANDUNG WEST JAVA,"April 16, 2021 3:21:49 AM UTC",FOC2507NDE6
REACHABLE,Managed,BDG-CGCN-EN1-C506Z,114.1.187.143,114.1.187.143,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:17:57 PM UTC",7.3.2,03SRN301 CINGCIN WEST JAVA,"February 23, 2022 6:36:15 PM UTC",FOC2551P4YD
REACHABLE,Managed,BDG-CGDU-EN1-C506Z,114.1.187.111,114.1.187.111,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:13:03 PM UTC",7.3.2,03SRN102 CIGADUNG_RAYATGH_TB WEST JAVA,"January 8, 2022 7:27:37 PM UTC",FOC2542NBRS
REACHABLE,Managed,BDG-CGND-EN1-C55A2,114.1.186.121,114.1.186.121,Cisco NCS 55A2-MOD-S,Completed,"July 20, 2022 8:04:40 PM UTC",7.3.1,03BDG050 CIGONDEWAH WEST JAVA,"June 5, 2021 8:36:03 PM UTC",FOC2503R06B
REACHABLE,Managed,BDG-CGRA-EN1-C506Z,114.1.187.152,114.1.187.152,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:20:33 PM UTC",7.3.2,03BDG128 CIJAGRA_PL WEST JAVA,"April 21, 2022 8:47:14 AM UTC",FOC2545N7YR
REACHABLE,Managed,BDG-CGSS-EN1-C516Z,114.1.186.155,114.1.186.155,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:04:42 PM UTC",7.3.1,03SMD176 CIGANGSA_SMD WEST JAVA,"June 9, 2021 4:45:49 PM UTC",FOC2506P4QF
REACHABLE,Managed,BDG-CGUN-EN1-C506Z,114.1.188.108,114.1.188.108,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:21:33 PM UTC",7.5.2,03SRN706 CIGUNTING_SRN_TB WEST JAVA,"May 10, 2022 3:37:04 AM UTC",FOC2551N41B
REACHABLE,Managed,BDG-CHEM-EN1-C506Z,114.1.187.189,114.1.187.189,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:17:43 PM UTC",7.3.2,03BDG172 CICAHEUM WEST JAVA,"February 24, 2022 2:01:15 PM UTC",FOC2551P4UK
REACHABLE,Managed,BDG-CHGR-EN1-C516Z,114.1.188.180,114.1.188.180,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:23:25 PM UTC",7.5.2,600987 CIDADAP_HEGARMANAH_PL WEST JAVA,"May 26, 2022 7:37:37 AM UTC",FOC2615KZ1B
REACHABLE,Managed,BDG-CHML-EN1-C506Z,114.1.186.254,114.1.186.254,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:07:20 PM UTC",7.3.1,03SRN152 CIMAHIMALL WEST JAVA,"August 6, 2021 3:28:49 PM UTC",FOC2522NGDG
REACHABLE,Managed,BDG-CHRG-EN1-C506Z,114.1.186.204,114.1.186.204,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:09:01 PM UTC",7.3.1,03SRN658 CIHERANG2_SRN_PL WEST JAVA,"September 22, 2021 5:01:51 PM UTC",FOC2522NGHF
REACHABLE,Managed,BDG-CIBG-EN1-C516Z,114.1.186.212,114.1.186.212,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:12:27 PM UTC",7.3.2,03SUB022 CIBOGO_TB BANDUNG WEST JAVA,"November 16, 2021 7:05:13 PM UTC",FOC2536N3QR
REACHABLE,Managed,BDG-CIBT-EN1-C516Z,114.1.188.50,114.1.188.50,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:22:50 PM UTC",7.5.2,03SRN652 CIBEET_SRN_TB WEST JAVA,"May 18, 2022 3:27:39 AM UTC",FOC2615KZ3Z
REACHABLE,Managed,BDG-CIRK-EN1-C506Z,114.1.186.205,114.1.186.205,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:09:09 PM UTC",7.3.1,03GRT003 CIAROK WEST JAVA,"September 25, 2021 7:05:04 AM UTC",FOC2503PG96
REACHABLE,Managed,BDG-CIUY-EN1-C506Z,114.1.188.38,114.1.188.38,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:24:21 PM UTC",7.5.2,03BDG189 CIUYAH BANDUNG WJRO,"June 20, 2022 4:46:54 PM UTC",FOC2551N3YK
REACHABLE,Managed,BDG-CIWD-AN1-C5504,114.1.187.14,114.1.187.14,Cisco NCS 5504,Completed,"July 21, 2022 2:12:00 AM UTC",7.5.2,03SRN086 CIWIDEY WEST JAVA,"August 27, 2021 7:49:36 PM UTC",FOX2446PGJH
REACHABLE,Managed,BDG-CJGR-EN1-C506Z,114.1.186.38,114.1.186.38,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:03:56 PM UTC",7.3.1,03BDG483 - CIJAGRA_IB - BANDUNG - WEST JAVA,"June 4, 2021 2:42:43 PM UTC",FOC2503PGB9
REACHABLE,Managed,BDG-CJKL-EN1-C516Z,114.1.188.89,114.1.188.89,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:20:59 PM UTC",7.3.27,03SRN698 CIJENGKOL_SELARWI_SRN_PL WEST JAVA,"April 25, 2022 8:06:06 PM UTC",FOC2613NSPS
REACHABLE,Managed,BDG-CJRA-EN1-C55A2,114.1.186.99,114.1.186.99,Cisco NCS 55A2-MOD-S,Completed,"July 20, 2022 8:02:25 PM UTC",7.3.1,03BDG097 CIJERAH2 WEST JAVA,"May 6, 2021 11:47:13 AM UTC",FOC2504R019
REACHABLE,Managed,BDG-CJRC-EN1-C506Z,114.1.187.147,114.1.187.147,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:14:21 PM UTC",7.3.2,03BDG456 CIJERAH_CIMAHI_PL WEST JAVA,"February 8, 2022 7:26:48 AM UTC",FOC2541N5MP
REACHABLE,Managed,BDG-CJRH-EN1-C516Z,114.1.186.75,114.1.186.75,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:02:54 PM UTC",7.3.1,03SRN015 CIJERAH BANDUNG WEST JAVA,"April 13, 2021 5:53:36 PM UTC",FOC2506P4RY
REACHABLE,Managed,BDG-CJRW-EN1-C516Z,114.1.188.209,114.1.188.209,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:24:58 PM UTC",7.5.2,104918 CIJERAHWETAN_TB WEST JAVA,"July 4, 2022 1:47:28 PM UTC",FOC2614KA0C
REACHABLE,Managed,BDG-CJTC-EN1-C506Z,114.1.187.216,114.1.187.216,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:18:42 PM UTC",7.3.2,03SRN717 CIJATI_CISAIT_SRN_TB WEST JAVA,"March 1, 2022 9:49:46 AM UTC",FOC2551P4UU
REACHABLE,Managed,BDG-CKAW-EN1-C516Z,114.1.188.52,114.1.188.52,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:20:15 PM UTC",7.3.27,03SRN813 CIKAWAO_SRN WEST JAVA,"April 11, 2022 5:54:02 PM UTC",FOC2609NH8N
REACHABLE,Managed,BDG-CKDT-EN1-C506Z,114.1.186.197,114.1.186.197,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:11:35 PM UTC",7.3.2,03BDG469 CIKADUTBWH_CM WEST JAVA,"November 7, 2021 10:01:51 AM UTC",FOC2522NGCX
REACHABLE,Managed,BDG-CKSS-EN1-C516Z,114.1.186.154,114.1.186.154,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:04:42 PM UTC",7.3.1,03SMD181 CIKEUSI_SMD WEST JAVA,"May 21, 2021 9:33:18 PM UTC",FOC2503PKSC
REACHABLE,Managed,BDG-CKTA-EN1-C506Z,114.1.186.46,114.1.186.46,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:02:02 PM UTC",7.3.2,03BDG639 - CIKUTRA_PL,"April 23, 2021 9:44:59 PM UTC",FOC2503PG66
REACHABLE,Managed,BDG-CKTR-EN1-C55A2,114.0.146.35,114.0.146.35,Cisco NCS 55A2-MOD-S,Completed,"July 20, 2022 8:04:32 PM UTC",7.3.1,03BDG042 CIKUTRA WEST JAVA,"May 20, 2021 3:34:10 PM UTC",FOC2503R07A
REACHABLE,Managed,BDG-CKUA-EN1-C506Z,114.1.187.142,114.1.187.142,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:17:47 PM UTC",7.3.2,03SRN191 CANGKUANG WEST JAVA,"February 23, 2022 10:11:25 AM UTC",FOC2551P4YS
REACHABLE,Managed,BDG-CKUB-EN1-C516Z,114.1.188.15,114.1.188.15,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:17:01 PM UTC",7.3.27,03SMD129 JLCIKUBANG_ML WEST JAVA,"February 18, 2022 6:36:25 AM UTC",FOC2613NSQM
REACHABLE,Managed,BDG-CKWO-EN1-C506Z,114.1.186.37,114.1.186.37,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:04:54 PM UTC",7.3.1,03SRN207 - CIKAWAO_MT - BANDUNG - WEST JAVA,"June 4, 2021 2:55:19 PM UTC",FOC2503PGBV
REACHABLE,Managed,BDG-CKWT-EN1-C516Z,114.1.186.130,114.1.186.130,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:04:42 PM UTC",7.3.1,03CMI033_CIKAWATI_IB WEST JAVA,"June 4, 2021 8:28:28 PM UTC",FOC2507NDDA
REACHABLE,Managed,BDG-CLAK-EN1-C516Z,114.1.188.66,114.1.188.66,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:22:21 PM UTC",7.5.2,03SRN788 CELAK_SRN_PL WEST JAVA,"May 15, 2022 6:38:14 PM UTC",FOC2615KZB0
REACHABLE,Managed,BDG-CLKR-EN1-C506Z,114.1.186.88,114.1.186.88,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:13:21 PM UTC",7.3.2,03SRN395 CILENGKRANG_SRN WEST JAVA,"January 10, 2022 9:06:36 PM UTC",FOC2542N03C
REACHABLE,Managed,BDG-CLLN-AN1-C5504,114.1.186.147,114.1.186.147,Cisco NCS 5504,Completed,"July 20, 2022 8:14:57 PM UTC",7.3.2,03SRN091 CILILIN WEST JAVA,"October 11, 2021 8:25:52 AM UTC",FOX2446P57K
REACHABLE,Managed,BDG-CLMB-EN1-C516Z,114.1.186.237,114.1.186.237,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:11:01 PM UTC",7.3.1,03SMD183_CILEMBU_SMD BANDUNG WEST JAVA,"October 19, 2021 12:04:19 PM UTC",FOC2536N3X1
REACHABLE,Managed,BDG-CLME-EN1-C55A2,114.1.187.108,114.1.187.108,Cisco NCS 55A2-MOD-S,Completed,"July 20, 2022 8:12:50 PM UTC",7.3.2,03SRN037 CILAME WEST JAVA,"December 7, 2021 10:52:33 PM UTC",FOC2545R0PQ
REACHABLE,Managed,BDG-CLMP-EN1-C516Z,114.1.188.95,114.1.188.95,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:22:04 PM UTC",7.5.2,03SRN538 CILAMPENI_SRN_TB WEST JAVA,"May 15, 2022 6:16:20 PM UTC",FOC2615KZ5Z
REACHABLE,Managed,BDG-CLNG-EN1-C516Z,114.1.188.69,114.1.188.69,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:22:08 PM UTC",7.5.2,03SRN162 CILANGARI WEST JAVA,"May 14, 2022 4:02:46 PM UTC",FOC2615KZ84
REACHABLE,Managed,BDG-CLNK-EN1-C55A2,114.1.186.149,114.1.186.149,Cisco NCS 55A2-MOD-S,Completed,"July 20, 2022 8:04:25 PM UTC",7.3.1,03SRN005-CICALENGKA_EN1-Cicalengka-WEST JAVA,"June 4, 2021 2:56:32 PM UTC",FOC2503R06J
REACHABLE,Managed,BDG-CLNY-AN1-C55A2,114.1.187.7,114.1.187.7,Cisco NCS 55A2-MOD-S,Completed,"July 20, 2022 10:11:49 PM UTC",7.3.2,03SRN217 NODAL CILEUNYI WEST JAVA,"January 25, 2022 3:26:31 PM UTC",FOC2545R0PY
REACHABLE,Managed,BDG-CLPY-EN1-C516Z,114.1.188.24,114.1.188.24,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:23:52 PM UTC",7.5.2,03SRN655 CILIPUNG_YANTO_PL BANDUNG WJRO,"May 28, 2022 5:19:55 PM UTC",FOC2614PD9P
REACHABLE,Managed,BDG-CMAH-AN1-C5508,114.1.187.6,114.1.187.6,Cisco NCS 5508,Completed,"July 20, 2022 8:15:13 PM UTC",7.3.1,03CMI003 CIMAHI_CITY WEST JAVA,"October 7, 2021 11:50:06 PM UTC",FGE24516RC8
REACHABLE,Managed,BDG-CMAN-EN1-C506Z,114.1.187.209,114.1.187.209,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:17:18 PM UTC",7.3.2,03SRN093 CIMAUNG WEST JAVA,"February 21, 2022 9:55:31 PM UTC",FOC2544N6X1
REACHABLE,Managed,BDG-CMBL-EN1-C516Z,114.1.187.127,114.1.187.127,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:24:18 PM UTC",7.3.27,03BDG024 CIUMBULEUIT WEST JAVA,"June 3, 2022 12:15:40 PM UTC",FOC2612NR0D
REACHABLE,Managed,BDG-CMHL-EN1-C506Z,114.1.186.221,114.1.186.221,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:11:04 PM UTC",7.3.1,03SUB173 CIMEUHMAL_SUB_PL BANDUNG WEST JAVA,"November 1, 2021 10:04:29 AM UTC",FOC2532N3W7
REACHABLE,Managed,BDG-CMHM-EN1-C506Z,114.1.186.220,114.1.186.220,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:11:11 PM UTC",7.3.1,03SUB026 CIMEUHMEI BANDUNG WEST JAVA ,"November 1, 2021 1:32:56 PM UTC",FOC2533N4LF
REACHABLE,Managed,BDG-CMIM-EN1-C55A2,114.1.187.136,114.1.187.136,Cisco NCS 55A2-MOD-S,Completed,"July 20, 2022 8:21:36 PM UTC",7.3.2,03SRN183 CIMAHI IM3 WEST JAVA,"April 24, 2022 8:12:40 PM UTC",FOC2610R1AN
REACHABLE,Managed,BDG-CMMT-EN1-C55A2,114.1.187.137,114.1.187.137,Cisco NCS 55A2-MOD-S,Completed,"July 20, 2022 8:21:10 PM UTC",7.3.2,03CMI001 CIMAHI_MT WEST JAVA,"April 21, 2022 8:46:03 AM UTC",FOC2610R1AX
REACHABLE,Managed,BDG-CMND-EN1-C506Z,114.1.186.252,114.1.186.252,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:07:08 PM UTC",7.3.1,03CMI002 CIMINDI WEST JAVA,"August 7, 2021 2:54:08 PM UTC",FOC2522P2N4
REACHABLE,Managed,BDG-CMPL-EN1-C516Z,114.1.186.113,114.1.186.113,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:06:22 PM UTC",7.3.2,03SRN130 CIAMPEL_INDAH WEST JAVA,"July 5, 2021 4:26:43 PM UTC",FOC2524NTYT
REACHABLE,Managed,BDG-CMRM-EN1-C55A2,114.1.186.100,114.1.186.100,Cisco NCS 55A2-MOD-S,Completed,"July 20, 2022 8:05:07 PM UTC",7.3.2,03SRN023 CIMAREME WEST JAVA,"June 19, 2021 8:56:48 PM UTC",FOC2503R06P
REACHABLE,Managed,BDG-CMSD-EN1-C506Z,114.1.188.81,114.1.188.81,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:21:14 PM UTC",7.5.2,03SRN234 CIMANGSUD WEST JAVA,"May 10, 2022 2:03:18 AM UTC",FOC2551N3Z2
REACHABLE,Managed,BDG-CMYA-EN1-C506Z,114.1.187.195,114.1.187.195,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:15:39 PM UTC",7.3.2,03BDG502 CIMENYAN WEST JAVA,"February 11, 2022 11:33:57 AM UTC",FOC2545N7XM
REACHABLE,Managed,BDG-CNGH-EN1-C516Z,114.1.188.78,114.1.188.78,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:24:00 PM UTC",7.5.2,03SRN235 CINENGAH_TB WEST JAVA,"June 2, 2022 6:45:51 PM UTC",FOC2614K99K
REACHABLE,Managed,BDG-CNGS-EN1-C516Z,114.1.187.90,114.1.187.90,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:06:19 PM UTC",7.3.1,03SMD042 CINANGSI WEST JAVA,"July 3, 2021 7:42:22 PM UTC",FOC2524N7CK
REACHABLE,Managed,BDG-CNNK-EN1-C506Z,114.1.186.43,114.1.186.43,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:02:02 PM UTC",7.3.1,03SRN549 CINUNUK_SRN_PL WEST JAVA,"April 6, 2021 6:02:43 PM UTC",FOC2522P2LA
UNREACHABLE,Managed,BDG-CPBB-EN1-C516Z,114.1.188.8,114.1.188.8,Generic Cisco Device,SNMP Connectivity Failed,"April 23, 2022 8:19:34 PM UTC",7.3.2,03SRN689 CIPARE_BABAKAN_SRN_PL WJRO,"March 15, 2022 4:11:57 PM UTC",FOC2612NPYW
REACHABLE,Managed,BDG-CPDS-EN1-C516Z,114.1.187.112,114.1.187.112,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:13:24 PM UTC",7.3.2,03BDG265 JL_CIPEDES_PL WEST JAVA,"January 8, 2022 7:25:54 PM UTC",FOC2506P4NB
UNREACHABLE,Maintenance,BDG-CPDT-EN1-C55A2,114.1.187.132,114.1.187.132,Cisco NCS 55A2-MOD-S,In Service Maintenance,"April 19, 2022 8:19:44 PM UTC",7.3.2,03BDG053 CIPADUNG_TB WEST JAVA,"March 7, 2022 9:03:16 PM UTC",FOC2602R21Z
REACHABLE,Managed,BDG-CPGN-EN1-C516Z,114.1.186.240,114.1.186.240,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:11:17 PM UTC",7.3.1,03SMD004_CADAS_PANGERAN BANDUNG WEST JAVA,"October 21, 2021 5:11:01 PM UTC",FOC2536N3UR
REACHABLE,Managed,BDG-CPGR-EN1-C516Z,114.1.186.78,114.1.186.78,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:02:33 PM UTC",7.3.1,03SRN229 CIPAGERAN_KMT BANDUNG WEST JAVA,"April 17, 2021 7:55:10 PM UTC",FOC2506P4RG
REACHABLE,Managed,BDG-CPGT-EN1-C506Z,114.1.187.117,114.1.187.117,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:15:00 PM UTC",7.3.2,03BDG203 CIPAGANTI WEST JAVA,"February 8, 2022 12:12:56 PM UTC",FOC2542NBMM
REACHABLE,Managed,BDG-CPKR-EN1-C516Z,114.1.188.75,114.1.188.75,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:21:27 PM UTC",7.3.27,03SRN090 CIPONGKOR WEST JAVA,"April 29, 2022 5:17:47 PM UTC",FOC2612NR1X
REACHABLE,Managed,BDG-CPMO-EN1-C506Z,114.1.187.158,114.1.187.158,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:14:51 PM UTC",7.3.2,03BDG027 CIPAMOKOLAN WEST JAVA,"February 8, 2022 10:48:18 AM UTC",FOC2545N7YE
REACHABLE,Managed,BDG-CPRA-EN1-C55A2,114.1.187.103,114.1.187.103,Cisco NCS 55A2-MOD-S,Completed,"July 20, 2022 8:20:18 PM UTC",7.3.2,03SRN010 CIPARAY WEST JAVA,"April 5, 2022 6:23:29 AM UTC",FOC2545R0PT
REACHABLE,Managed,BDG-CPRY-EN1-C55A2,114.1.186.110,114.1.186.110,Cisco NCS 55A2-MOD-S,Completed,"July 20, 2022 8:07:16 PM UTC",7.3.1,03SRN013 CIPARAY_CITY WEST JAVA,"July 9, 2021 5:31:15 PM UTC",FOC2517R1KN
REACHABLE,Managed,BDG-CRBG-EN1-C516Z,114.1.188.61,114.1.188.61,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:22:06 PM UTC",7.5.2,03SRN690 CIRIRIP_BANGSAYA_SRN_PL WEST JAVA,"May 15, 2022 6:34:26 PM UTC",FOC2615KZEF
REACHABLE,Managed,BDG-CRGB-EN1-C506Z,114.1.186.188,114.1.186.188,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:03:51 PM UTC",7.3.2,03BDG561 CIRANGRANG_BDG_PL BANDUNG WEST JAVA,"June 3, 2021 2:33:50 PM UTC",FOC2503PG2H
REACHABLE,Managed,BDG-CRGS-EN1-C506Z,114.1.186.15,114.1.186.15,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:02:02 PM UTC",7.3.2,03SMD043 CIRANGGANIS,"March 24, 2021 2:38:46 AM UTC",FOC2503PGA1
REACHABLE,Managed,BDG-CRLM-EN1-C506Z,114.1.187.252,114.1.187.252,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:13:45 PM UTC",7.3.2,03SUB095 CURULUK_MT WEST JAVA,"January 20, 2022 3:00:11 AM UTC",FOC2542NBQ7
REACHABLE,Managed,BDG-CRNG-EN1-C506Z,114.1.186.67,114.1.186.67,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:03:14 PM UTC",7.3.1,03SUB033_CIERENG_TB,"April 28, 2021 10:38:00 PM UTC",FOC2503PG1L
REACHABLE,Managed,BDG-CRNU-EN1-C506Z,114.1.187.214,114.1.187.214,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:18:42 PM UTC",7.3.2,03SRN199 CINIRU WEST JAVA,"March 1, 2022 9:51:28 AM UTC",FOC2551N40W
REACHABLE,Managed,BDG-CRUY-EN1-C506Z,114.1.188.57,114.1.188.57,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:22:59 PM UTC",7.5.2,03SRN372 CIBURUY_SRN_ST WEST JAVA,"May 24, 2022 3:26:00 PM UTC",FOC2551N3YG
REACHABLE,Managed,BDG-CSAN-EN1-C506Z,114.1.187.177,114.1.187.177,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:16:20 PM UTC",7.3.2,03BDG006 CISARANTEN WEST JAVA,"February 12, 2022 6:41:48 PM UTC",FOC2553N1CS
REACHABLE,Managed,BDG-CSDW-EN1-C516Z,114.1.186.238,114.1.186.238,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:11:22 PM UTC",7.3.1,03SMD188_CISUMDAWU_SMD BANDUNG WEST JAVA,"October 21, 2021 12:11:34 PM UTC",FOC2536N3WN
UNREACHABLE,Managed,BDG-CSEW-EN1-C516Z,114.1.188.117,114.1.188.117,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 16, 2022 8:22:59 PM UTC",7.5.2,03GRT042 CISEWU_TB WEST JAVA,"May 24, 2022 8:08:08 AM UTC",FOC2615KZ2H
REACHABLE,Managed,BDG-CSKN-AN1-C5504,114.1.187.24,114.1.187.24,Cisco NCS 5504,Completed,"July 20, 2022 8:15:39 PM UTC",7.3.2,03BDG017 CISOKAN WEST JAVA,"November 27, 2021 5:22:36 PM UTC",FOX2446P57V
REACHABLE,Managed,BDG-CSLM-EN1-C506Z,114.1.188.149,114.1.188.149,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:22:42 PM UTC",7.5.2,600421 CISITU_LAMA_PL WEST JAVA,"May 24, 2022 8:08:08 AM UTC",FOC2551N3YX
REACHABLE,Managed,BDG-CSNK-EN1-C516Z,114.1.186.127,114.1.186.127,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:04:29 PM UTC",7.3.1,03CMI026 CISANGKAN_TIMUR_TB,"June 4, 2021 7:31:47 PM UTC",FOC2506P4RX
REACHABLE,Managed,BDG-CSRA-EN1-C506Z,114.1.187.183,114.1.187.183,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:16:52 PM UTC",7.3.2,03BDG263 CISARANTEN_PL WEST JAVA,"February 19, 2022 8:14:15 PM UTC",FOC2553N1C3
REACHABLE,Managed,BDG-CTLN-EN1-C516Z,114.1.186.248,114.1.186.248,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:09:41 PM UTC",7.3.1,03SRN775 CANTILAN_SRN WEST JAVA,"September 16, 2021 7:41:10 PM UTC",FOC2529P6Y8
REACHABLE,Managed,BDG-CTMN-EN1-C506Z,114.1.186.20,114.1.186.20,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:03:14 PM UTC",7.3.2,03SMD038 CITIMUN WEST JAVA,"March 23, 2021 12:03:08 PM UTC",FOC2503PG2F
